epoch,acc,loss,val_acc,val_loss
0,0.4308,1.5873700406265259,0.3964,1.859174827194214
1,0.53594,1.3151860292816162,0.5203,1.370961584854126
2,0.6125,1.095322948589325,0.4315,2.0612931988716126
3,0.64468,1.0100257160186767,0.6315,1.1500608502388001
4,0.69264,0.8809446666908264,0.6339,1.0849841367244721
5,0.7094,0.8336308353042603,0.5957,1.2669088876247405
6,0.7087,0.8456835283279419,0.7109,0.865300107884407
7,0.71988,0.8143025761413574,0.6384,1.0683138355016708
8,0.73612,0.7648924638748169,0.6308,1.0849441354751588
9,0.7017,0.8647655310440063,0.6653,0.9973146063327789
10,0.73628,0.7567041769790649,0.4048,2.191359460258484
11,0.76442,0.6856607213592529,0.7365,0.7653201061964034
12,0.78998,0.6111812208938598,0.5322,1.6483600807666778
13,0.7928,0.591338823928833,0.7717,0.6834639381468296
14,0.80394,0.5611946858596801,0.4115,2.540648969745636
15,0.80142,0.5765543005180359,0.7194,0.8890555029988289
16,0.81372,0.5398301245307923,0.7677,0.6946120993852616
17,0.81196,0.539950367603302,0.7929,0.6119239513158798
18,0.82436,0.5026522909927368,0.7938,0.6112354652971029
19,0.83688,0.46602185070037844,0.7582,0.7392526026129722
20,0.84334,0.4492407761573792,0.7899,0.643303816562891
21,0.84644,0.43726812403678894,0.804,0.5834174079298973
22,0.85218,0.4179797988319397,0.7701,0.7126150813579559
23,0.8567,0.40791547222137453,0.8094,0.5816709543466568
24,0.86056,0.3942260540008545,0.8273,0.5399176791697741
25,0.86528,0.382764102973938,0.7881,0.6570949253708124
26,0.86996,0.36819726791381835,0.811,0.6065277234971523
27,0.8742,0.35556195486068726,0.8048,0.6402237648189067
28,0.87922,0.34404682017326355,0.8215,0.5411286952927709
29,0.88322,0.3356081534767151,0.8154,0.5649342986822128
30,0.88232,0.33280458263397217,0.8157,0.5728662234097719
31,0.88322,0.3295058782196045,0.8069,0.5910317354738712
32,0.89264,0.3013143971538544,0.8243,0.5622163472399115
33,0.89596,0.29612964523315427,0.8366,0.5243567494928837
34,0.89502,0.2958751344680786,0.7682,0.7610537427902222
35,0.89904,0.28539872355937956,0.8087,0.6206286939650774
36,0.90378,0.27035176894903185,0.8311,0.537181518214941
37,0.90642,0.2675891576290131,0.8373,0.5547126060694456
38,0.90952,0.2580082264852524,0.8088,0.6511973015069962
39,0.9126,0.24720345600366592,0.8045,0.6717343497693539
40,0.91258,0.24462383659362794,0.7963,0.7076569594278932
41,0.91764,0.23349702867031097,0.8201,0.5944495202213526
42,0.91684,0.23209807514190675,0.7981,0.7619382314518094
43,0.92008,0.22321882913589478,0.7987,0.6902175768505782
44,0.92106,0.22008187474489213,0.8269,0.5991179181978107
45,0.92428,0.21198037749767304,0.7659,0.8436246379315853
46,0.92708,0.20646826278209687,0.8338,0.5930414976343512
47,0.92666,0.20482216392040253,0.8286,0.5633919626623393
48,0.9271,0.20342018030166625,0.8178,0.682325284254551
49,0.93228,0.19313264894247056,0.8073,0.7206681084081531
50,0.93134,0.19160067658782004,0.8315,0.6048635932013392
51,0.9333,0.18483825258731842,0.7747,0.954301535654068
52,0.93484,0.1844134387230873,0.7796,0.8416532728046179
53,0.93608,0.17834803784132003,0.833,0.6055151549220085
54,0.93832,0.17241920704364777,0.7999,0.7983022276043892
55,0.93916,0.17032375086545945,0.8315,0.6137849374517799
56,0.94004,0.1676481336069107,0.8455,0.5586053078912199
57,0.93986,0.16708567149162293,0.8395,0.5870711561501026
58,0.9423,0.16137669305324553,0.8233,0.7065855054855347
59,0.94428,0.15753376862049104,0.8409,0.6259306028483436
60,0.94292,0.16051819515228272,0.8306,0.6565964231818915
61,0.96184,0.10917143384695054,0.8703,0.491670901709795
62,0.96978,0.0891053608596325,0.8714,0.4832188359774649
63,0.97088,0.08284212861776352,0.8718,0.4936766487441957
64,0.97436,0.07529085746645928,0.8704,0.5289161528468131
65,0.97438,0.07256839842021465,0.8752,0.5020500500572845
66,0.97702,0.066827347625494,0.874,0.5145344755012542
67,0.97844,0.0643311130195856,0.8713,0.5372128215387464
68,0.97828,0.06261074868679047,0.877,0.5140402910832316
69,0.97796,0.06242770874470472,0.8734,0.533813707921654
70,0.98134,0.05639653524428606,0.8761,0.535826855070889
71,0.98076,0.056885323532223704,0.8762,0.5260869786730036
72,0.98254,0.0526314902561903,0.875,0.5372975288776681
73,0.9812,0.05384598294302821,0.8738,0.5505990674495697
74,0.98262,0.05092998208761215,0.8731,0.5654327932214365
75,0.98248,0.05053232343941927,0.8759,0.5579553027898073
76,0.98318,0.04984451409876347,0.8753,0.5633704351909459
77,0.98454,0.04593220577895641,0.8721,0.5837166814886033
78,0.98416,0.046171265062093736,0.8736,0.563100876712054
79,0.98374,0.04629499510973692,0.8781,0.5481210252057761
80,0.9841,0.04617978023648262,0.8764,0.5550816668445244
81,0.98418,0.04509172259896994,0.8771,0.5494631362530403
82,0.98506,0.044439314076304436,0.8807,0.5406654564755038
83,0.98496,0.04429476964443922,0.8735,0.5923794374305755
84,0.98448,0.04392036046653986,0.8734,0.5679964008619077
85,0.9862,0.04069754716128111,0.875,0.5689554246627726
86,0.98616,0.04060899036243558,0.8711,0.5943672051033005
87,0.98614,0.04088674697235227,0.877,0.5682105996251107
88,0.98688,0.039111851260066034,0.8775,0.5618673070069402
89,0.98658,0.0399880301758647,0.8744,0.5778943842949346
90,0.98694,0.03756813625723124,0.8787,0.5763618292652071
91,0.98802,0.03802575090110302,0.8754,0.5772268998587504
92,0.9866,0.038213861874789,0.8719,0.6165028467961587
93,0.98728,0.03733575390294194,0.8678,0.6440269488819875
94,0.98802,0.03590720675721765,0.8723,0.6155246026473352
95,0.98724,0.03718647203817964,0.8768,0.5749020502362401
96,0.98866,0.0347681079826504,0.8792,0.5729679100076668
