epoch,acc,loss,val_acc,val_loss
0,0.41838,1.9354679261016845,0.5598,1.4166706260681152
1,0.5908,1.2930701475143433,0.6105,1.2321521505355835
2,0.65034,1.0946006122016907,0.7047,0.9927222404479981
3,0.69062,0.9831071714401245,0.6898,1.0910415515899659
4,0.71274,0.9205855614852906,0.7239,0.9267733776092529
5,0.73046,0.8816920124435424,0.7761,0.7597500381469726
6,0.7466,0.84095592502594,0.7164,0.9899152997016907
7,0.75648,0.8147371304321289,0.7678,0.7940356281280517
8,0.7659,0.7870678064537049,0.785,0.7692641621589661
9,0.77556,0.7683277240753174,0.7615,0.8582791994094848
10,0.78164,0.7519682336044311,0.7789,0.8006100467681885
11,0.7879,0.7382603518295288,0.8082,0.6959615524291992
12,0.7931,0.7249803134918212,0.8147,0.684462672328949
13,0.79572,0.7178854215240479,0.7916,0.7616915714263917
14,0.79898,0.707501844177246,0.8062,0.7119786872863769
15,0.80246,0.7005539527320862,0.7922,0.7591237276077271
16,0.80674,0.6924024577903748,0.7831,0.8307385959625244
17,0.80864,0.684253498916626,0.823,0.6746260622024536
18,0.81482,0.6754022176170349,0.802,0.7343579559326172
19,0.81562,0.6713625284194946,0.8292,0.6433277519226074
20,0.8194,0.6647745947456359,0.8025,0.7408884444236755
21,0.82094,0.660127954750061,0.8375,0.6381955400466919
22,0.82358,0.6556590286636352,0.801,0.7604216770172119
23,0.82212,0.6562605304908753,0.8407,0.6216587818145752
24,0.82682,0.6522677060317993,0.8273,0.6558065803527832
25,0.82496,0.650440488538742,0.8101,0.7182401802301407
26,0.8274,0.6451888435459137,0.7923,0.8198412397384643
27,0.82734,0.6435010927200318,0.8225,0.6776199838638306
28,0.82834,0.6420090574073791,0.8126,0.7352996520996093
29,0.82952,0.6389915050697327,0.8406,0.631924817943573
30,0.83394,0.6341451472854615,0.8156,0.7212543782234192
31,0.83298,0.6342284144496918,0.8419,0.6197302545547485
32,0.83396,0.6302203869438171,0.841,0.6355340888500214
33,0.83196,0.6331212129211425,0.8056,0.7750917303085327
34,0.83666,0.6230870367050171,0.8412,0.6356700919151306
35,0.83634,0.6254158788108826,0.8076,0.7359769927978516
36,0.83658,0.6224468499946594,0.846,0.6032759578704834
37,0.83754,0.62242050283432,0.8333,0.6507411417007446
38,0.83846,0.6198299150276184,0.8322,0.67170034532547
39,0.83806,0.6183719840621948,0.832,0.6637150198936462
40,0.83852,0.6184270744132996,0.8442,0.6123484672546387
41,0.8396,0.6150626903152466,0.8311,0.6774422130584716
42,0.83978,0.6167901071262359,0.82,0.6977492197036743
43,0.84364,0.6074623380661011,0.8324,0.6730352873802186
44,0.84038,0.6118635140609742,0.7798,0.8311639673233032
45,0.8403,0.6117117830467224,0.8386,0.6380944509506226
46,0.84516,0.6015412286186218,0.8137,0.746815733909607
