epoch,acc,loss,val_acc,val_loss
0,0.3959999998410543,1.2667236228783925,0.3386666655540466,8.27085663365821
1,0.5359999969601631,1.000011039773623,0.48266665985186896,3.0425567080577216
2,0.5226666664083799,0.991279536485672,0.49066666488846145,4.130689330399036
3,0.5053333354492983,1.036338252822558,0.3959999973575274,8.669546093154349
4,0.5566666677594185,0.9573436756928762,0.3879999990264575,2.820845844099919
5,0.5453333353002866,0.9605358461538951,0.5519999970992406,1.0002186745405197
6,0.5760000015298525,0.9380745738744736,0.5053333347042401,1.0879868924617768
7,0.5806666657328605,0.9211834361155827,0.47466666425267856,1.2300974706808725
8,0.6060000066955884,0.8975629399220149,0.42000000054637593,1.5203219592571258
9,0.6260000035166741,0.8807635049025218,0.4306666627526283,3.2130390255401533
10,0.5953333372871081,0.8934268285830815,0.5826666635771592,1.324054058889548
11,0.6093333328763644,0.8660724977652232,0.5506666652858258,0.9183180366953214
12,0.5926666686932246,0.9044091433286667,0.567999999721845,1.517790615061919
13,0.6166666661699612,0.8654962847630183,0.3759999970595042,4.274207988381386
14,0.6026666671037674,0.8588573376337687,0.5706666633486748,1.0785497918725013
15,0.6393333360552788,0.8480619112650554,0.40399999817212423,4.143806470433871
16,0.6306666667262714,0.8184636543194453,0.5719999964038531,1.5963678434491158
17,0.6240000079075495,0.8309404889742533,0.6453333323200544,0.8595195184151332
18,0.6446666707595189,0.8092544694741567,0.664000004529953,0.9286309093236923
19,0.6546666711568833,0.8236485426624616,0.6759999980529149,0.8457914928595225
20,0.6506666709979375,0.793069260319074,0.6560000012318293,0.7778901231785615
21,0.6573333377639453,0.7787000864744187,0.5440000012516976,0.9897215982278188
22,0.6926666696866354,0.7373379483819008,0.6373333305120468,0.8721086725592613
23,0.6653333395719528,0.7514051561554272,0.6199999955793222,1.1732591864963373
24,0.6846666698654492,0.7273303344845772,0.4799999989569187,1.2812687282760937
25,0.6866666744152705,0.7219372898340225,0.6813333322604497,0.8267911739647389
26,0.6886666749914487,0.7273861691355705,0.5013333313167095,1.6441254844268163
27,0.6880000020066898,0.7241543620824814,0.7626666714747746,0.5843193252881368
28,0.7180000051856041,0.6986334318916003,0.570666662355264,1.2216319267948468
29,0.7326666673024496,0.6737736741701762,0.6026666651169459,1.6892312973737718
30,0.7113333409031232,0.6800277138749758,0.7679999987284343,0.5486745287974676
31,0.714000008503596,0.6715459252397219,0.4866666677097479,2.0724183320999146
32,0.7260000030199687,0.6699609647194544,0.7346666673819224,0.6323448158800602
33,0.736666668454806,0.6415021419525146,0.7853333334128062,0.5605562369028727
34,0.7293333386381468,0.6402934645613034,0.653333330154419,1.097408229112625
35,0.7320000017682712,0.6445178121328354,0.6839999993642171,0.8598938743273418
36,0.7373333329955737,0.6273964966336886,0.7693333357572556,0.592743781208992
37,0.7386666695276897,0.636019977927208,0.7786666651566824,0.600809569656849
38,0.7500000004967053,0.6156169985731442,0.6653333306312561,0.9217408860102296
39,0.7266666685541471,0.6563944563269615,0.7293333371480306,0.6636566936969757
40,0.7613333334525426,0.5851088136434555,0.7853333304325739,0.5637041121721268
41,0.7546666691700618,0.6121726165215174,0.6293333311875661,0.8833952777087688
42,0.7579999993244807,0.6031785567601522,0.7919999986886979,0.536775449415048
43,0.7746666679779689,0.5461459159851074,0.762666666507721,0.6155918389558792
44,0.7900000015894572,0.5528523941834768,0.7386666685342789,0.6842967117826144
45,0.7606666689117749,0.5945918008685112,0.6613333329558373,0.9139790736138821
46,0.7993333329757054,0.5207736869653066,0.7973333319028219,0.5150368422269821
47,0.776666667064031,0.5411544973651569,0.7546666632095973,0.6234412503739198
48,0.7793333361546199,0.5253744085629781,0.732000000278155,0.7321686893701553
49,0.7800000031789144,0.5415414842466514,0.6906666696071625,0.8816462514301141
50,0.7713333368301392,0.5598331401745479,0.7959999978542328,0.5137180005510648
51,0.7946666667858759,0.5050575087467829,0.7800000041723252,0.5277315298716228
52,0.8039999981721242,0.49943412070473037,0.8253333290417989,0.42448586399356525
53,0.8013333315650623,0.49488096733887993,0.7719999969005584,0.6791578600804011
54,0.803999999165535,0.5173285168906053,0.7413333336512248,0.9310795694589615
55,0.795333331823349,0.5206172826389471,0.7026666651169459,0.7888108428567648
56,0.8113333304723104,0.4524438632031282,0.6906666646401087,0.837355588376522
57,0.7980000009139379,0.5007541172206402,0.6826666648189227,1.0287538528442384
58,0.8166666607062022,0.48070652037858963,0.8280000011126201,0.4881423684457938
59,0.8439999928077062,0.41624074255426724,0.8120000014702479,0.49033627125124135
60,0.8346666634082794,0.42054302791754405,0.7360000014305115,0.8194955468177796
61,0.8233333309491475,0.4385371091465155,0.8146666685740153,0.6155739749471346
62,0.8453333288431167,0.39925694465637207,0.6519999951124191,1.1139202396695813
63,0.8306666672229767,0.4317315014700095,0.5839999983708064,1.2666036471103628
64,0.8259999990463257,0.4418709057072798,0.7946666657924653,0.5813397727906704
65,0.8406666686137517,0.40772863750656446,0.7333333353201549,0.714804108440876
66,0.8653333306312561,0.3631285804013411,0.7173333309590817,0.9958746099223693
67,0.8340000003576279,0.4313494595388571,0.686666664481163,1.5971055872738362
68,0.8373333354791005,0.3987512461841106,0.7573333362738291,0.6950779649118582
69,0.8566666622956594,0.391557772954305,0.7160000006357828,0.9743191070854664
70,0.8539999971787134,0.3848801240324974,0.8199999948342641,0.5749658425649007
71,0.8526666651169459,0.36681045964360237,0.8413333257039388,0.4182771723717451
72,0.8479999969402949,0.37941544589896997,0.8599999984105428,0.390083109587431
73,0.8606666684150696,0.35891331968208157,0.8400000025828679,0.43054881306986015
74,0.8739999959866206,0.3335974119603634,0.8439999997615815,0.47616786571840447
75,0.8559999962647756,0.36270161929229894,0.8093333303928375,0.5092790797352791
76,0.8666666626930237,0.3376777077714602,0.8199999968210856,0.48957537362972897
77,0.8653333296378454,0.3343691195050875,0.796000000834465,0.6457047200451295
78,0.8659999976555507,0.3674038770298163,0.8386666635672252,0.5038966157784065
79,0.8846666644016902,0.3001235165943702,0.7213333348433176,0.8586483961592118
80,0.8713333288828532,0.3195887009302775,0.8146666745344798,0.6024434634950012
81,0.9159999946753185,0.2423375856131315,0.873333332935969,0.3620912800232569
82,0.9219999959071478,0.199875980677704,0.8813333352406819,0.3356775023043156
83,0.9233333239952723,0.21131251255671182,0.8693333288033803,0.3498543950418631
84,0.9273333301146826,0.19105881340801717,0.8706666648387908,0.36102018021047116
85,0.9219999978939692,0.20028523995230596,0.8786666671435038,0.3593242704868317
86,0.930666662255923,0.18095355139424404,0.873333332935969,0.3678796614209811
87,0.9186666617790858,0.1943689939721177,0.8613333284854889,0.3811277794341246
88,0.9206666658322017,0.19731771815568208,0.8613333344459534,0.38761494755744935
89,0.9206666628519694,0.21135800400127966,0.8759999990463256,0.3781093150377274
90,0.9359999964634578,0.18126534925152857,0.8746666669845581,0.372209519892931
91,0.9459999958674113,0.15958721407999596,0.8786666611830394,0.3769993724922339
92,0.9353333314259847,0.18149375667174658,0.87199999888738,0.37414033288757004
93,0.9379999965429306,0.16322116286804278,0.8799999972184499,0.37465994333227476
94,0.9466666628917059,0.15692947978774707,0.8746666630109151,0.3840015307068825
95,0.9399999966224034,0.15747858208293716,0.8719999969005585,0.39180519233147304
96,0.9353333304325739,0.15714499034608403,0.8693333288033803,0.41563914430638155
97,0.9426666627327601,0.155616118448476,0.8719999969005585,0.41637639005978905
98,0.9413333276907603,0.1600187264382839,0.8746666590372721,0.4116228330880404
99,0.9433333237965902,0.15337160223474106,0.8653333306312561,0.4161944513519605
100,0.943999993801117,0.15256495565796893,0.8733333309491476,0.4127550264199575
101,0.931999992330869,0.16313448551421364,0.8706666608651479,0.42827189633001883
102,0.945333331823349,0.1500956089856724,0.8879999955495198,0.4008333002527555
103,0.9386666635672252,0.1608463792130351,0.8706666608651479,0.4173581210275491
104,0.9539999941984812,0.13769460416709384,0.8773333291212718,0.4049669824540615
105,0.9379999945561092,0.16487990881626804,0.8666666607062022,0.43787074064215026
106,0.9479999929666519,0.1375607997799913,0.8706666608651479,0.4214804681638877
107,0.9526666641235352,0.1336461069062352,0.8760000010331471,0.41323424292107425
108,0.9446666608254115,0.15460384764398138,0.8786666631698609,0.4118439647058646
109,0.9433333297570546,0.14212008103107412,0.882666661341985,0.39344406835734846
110,0.9526666571696599,0.13299590153619648,0.8706666628519694,0.43740591475119195
111,0.9546666622161866,0.11800121852817634,0.8733333269755046,0.4098810265461604
112,0.9419999937216441,0.14745608322943252,0.8693333327770233,0.4254653183122476
113,0.9546666602293651,0.13942472292110325,0.8679999947547913,0.434023945654432
114,0.9526666601498922,0.12605269538859526,0.8733333309491476,0.4233849165340265
115,0.9513333280881245,0.12014589480434855,0.8839999953905742,0.4037094968060652
116,0.9613333284854889,0.10933906718467673,0.8866666654745737,0.4097839277237654
117,0.94399999777476,0.14471841744768124,0.8826666633288066,0.394617564852039
118,0.9533333251873652,0.12078757615139087,0.8679999927679698,0.4119989802440008
119,0.9599999934434891,0.11581581199231247,0.8706666648387908,0.44311472844953337
120,0.9626666615406673,0.1020153675849239,0.8799999952316284,0.4096637128541867
121,0.949999996026357,0.1271294054420044,0.8799999972184499,0.4098381828516722
122,0.9566666622956593,0.12113024474432071,0.8773333271344502,0.40816613969703514
123,0.9593333264191946,0.1102146157529205,0.8813333292802175,0.4087973669171333
124,0.9686666587988536,0.09461097267145911,0.8799999972184499,0.4105286754667759
125,0.9546666651964187,0.12531622752236823,0.8786666631698609,0.4105852802594503
126,0.9646666606267293,0.1019813385947297,0.8786666631698609,0.4097085228810708
127,0.9633333295583725,0.11559169694470862,0.8786666651566823,0.4148837321748336
128,0.959999997417132,0.11117234385261933,0.8773333291212718,0.413881865888834
129,0.9713333278894425,0.09473776539477209,0.8773333291212718,0.4140509525934855
